,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
4258,0,0,0,0,26,0,0,0,0,1,1,0,0,0,35.75,1022.5,1,0,0,1,0,0,0,0,1,0
4259,1,0,0,0,13,1,1,0,1,1,0,0,0,1,84.45,1058.6,0,1,0,1,0,0,0,0,1,0
4260,1,0,0,0,26,1,0,1,0,1,1,0,0,1,87.15,2274.1,0,1,0,0,1,0,0,1,0,0
4261,1,0,0,0,25,1,0,0,1,0,1,0,1,1,65.8,1679.65,1,0,0,1,0,0,1,0,0,0
4262,1,0,1,0,72,1,1,1,0,1,1,1,1,1,110.15,7881.2,0,1,0,0,0,1,0,1,0,0
4263,0,1,1,0,70,1,0,1,1,1,0,1,1,0,105.35,7511.9,0,1,0,0,0,1,0,1,0,0
4264,1,0,0,0,10,0,0,1,1,1,0,0,0,0,40.7,449.3,1,0,0,1,0,0,1,0,0,0
4265,1,1,0,0,30,1,1,1,1,1,0,0,0,0,91.7,2758.15,0,1,0,1,0,0,0,1,0,0
4266,1,1,1,1,22,1,1,0,0,0,0,1,0,0,85.35,1961.6,0,1,0,1,0,0,1,0,0,0
4267,0,0,0,0,2,1,0,0,0,0,0,0,0,0,45.35,89.5,1,0,0,1,0,0,0,0,1,0
4268,1,0,1,1,49,1,1,0,1,0,1,1,1,0,79.3,3902.45,1,0,0,0,0,1,1,0,0,0
4269,0,0,1,1,71,1,0,0,0,0,0,0,0,0,19.7,1301.1,0,0,1,0,0,1,0,1,0,0
4270,1,1,0,0,2,1,0,0,0,0,0,0,0,1,70.65,142.35,0,1,0,1,0,0,0,0,1,0
4271,1,0,0,0,2,1,0,0,0,0,0,1,0,1,80.65,144.15,0,1,0,1,0,0,0,0,1,0
4272,1,0,0,0,2,1,0,0,0,0,0,0,0,0,19.4,61.05,0,0,1,1,0,0,0,0,0,1
4273,1,0,1,1,71,1,1,0,1,1,0,0,1,1,95.75,6849.4,0,1,0,0,0,1,0,1,0,0
4274,0,1,1,0,72,1,1,0,1,1,1,1,0,0,77.35,5396.25,1,0,0,0,0,1,0,1,0,0
4275,0,0,1,0,49,1,1,0,1,0,0,1,1,1,99.05,4853.75,0,1,0,1,0,0,1,0,0,0
4276,1,0,1,1,66,1,1,1,1,1,1,1,1,0,89.9,5958.85,1,0,0,0,0,1,0,1,0,0
4277,1,0,0,0,8,1,0,1,0,0,0,1,0,1,60.0,487.75,1,0,0,1,0,0,0,0,1,0
4278,0,0,1,1,37,1,1,1,0,1,1,0,0,1,62.8,2278.75,1,0,0,0,0,1,0,1,0,0
4279,1,0,1,1,25,0,0,1,1,1,0,1,1,1,58.6,1502.65,1,0,0,1,0,0,0,1,0,0
4280,1,1,1,0,72,1,1,1,1,1,1,0,1,0,78.45,5682.25,1,0,0,0,0,1,1,0,0,0
4281,1,0,0,0,1,1,1,0,1,0,0,0,0,1,79.15,79.15,0,1,0,1,0,0,0,0,0,1
4282,1,0,0,0,1,0,0,0,0,0,0,1,0,1,35.75,35.75,1,0,0,1,0,0,0,0,1,0
4283,0,0,0,0,5,1,0,1,0,0,1,0,0,1,55.75,266.95,1,0,0,1,0,0,0,0,0,1
4284,1,0,0,0,3,1,0,0,0,0,0,1,0,1,79.4,244.65,0,1,0,1,0,0,0,0,1,0
4285,0,0,1,1,72,1,1,1,1,1,1,0,1,1,104.9,7537.5,0,1,0,0,1,0,0,1,0,0
4286,1,0,0,0,15,1,0,0,1,1,0,1,1,1,101.25,1457.25,0,1,0,1,0,0,0,0,1,0
4287,0,1,0,0,13,1,1,0,1,1,0,1,1,1,106.9,1364.3,0,1,0,1,0,0,0,0,1,0
4288,0,0,1,0,61,1,1,0,1,1,1,1,1,1,114.1,7132.15,0,1,0,1,0,0,0,0,1,0
4289,0,1,1,0,7,1,1,0,0,1,0,1,1,1,99.25,665.45,0,1,0,1,0,0,0,0,1,0
4290,1,0,1,1,63,1,0,1,0,0,0,0,0,1,50.65,3221.25,1,0,0,0,0,1,1,0,0,0
4291,0,0,0,0,12,0,0,0,1,0,1,0,0,0,34.0,442.45,1,0,0,1,0,0,0,0,0,1
4292,0,0,0,0,56,1,1,1,1,0,1,0,0,1,64.65,3665.55,1,0,0,0,1,0,1,0,0,0
4293,1,0,1,0,72,1,1,1,1,1,1,1,1,1,115.55,8312.4,0,1,0,0,0,1,0,1,0,0
4294,1,0,1,1,72,1,0,1,1,1,1,1,1,1,108.3,7679.65,0,1,0,0,0,1,1,0,0,0
4295,0,1,0,0,9,1,1,1,0,0,0,0,0,0,54.55,494.05,1,0,0,1,0,0,0,0,1,0
4296,1,0,0,1,3,0,0,0,1,0,0,0,0,0,29.65,90.05,1,0,0,1,0,0,0,0,0,1
4297,0,0,0,0,2,1,0,0,1,0,0,0,0,1,74.75,144.8,0,1,0,1,0,0,0,0,1,0
4298,1,1,1,0,32,1,1,0,0,1,0,0,0,0,79.3,2570.0,0,1,0,1,0,0,0,0,0,1
4299,0,0,0,0,18,1,1,0,0,0,0,0,0,1,75.6,1395.05,0,1,0,1,0,0,1,0,0,0
4300,1,0,1,1,1,1,0,0,0,0,0,0,0,0,19.45,19.45,0,0,1,1,0,0,0,0,1,0
4301,1,0,0,0,70,1,1,0,1,0,0,1,1,0,98.9,6838.6,0,1,0,0,1,0,0,0,1,0
4302,0,0,1,1,17,1,0,0,0,0,0,0,0,0,19.9,329.75,0,0,1,0,1,0,1,0,0,0
4303,0,0,0,0,68,1,1,1,1,1,0,0,1,1,102.1,7149.35,0,1,0,0,0,1,1,0,0,0
4304,1,0,1,0,41,1,0,0,0,0,0,0,0,0,20.65,875.55,0,0,1,0,0,1,0,1,0,0
4305,1,0,0,0,56,1,1,0,1,0,1,1,1,1,105.45,5916.95,0,1,0,1,0,0,1,0,0,0
4306,1,0,0,1,63,1,0,0,0,0,0,0,0,0,19.5,1215.1,0,0,1,0,0,1,0,1,0,0
4307,1,0,0,0,15,1,1,0,0,0,0,0,0,1,25.4,399.6,0,0,1,1,0,0,0,1,0,0
4308,1,0,1,1,46,1,0,0,0,0,0,0,0,1,19.25,864.2,0,0,1,0,0,1,0,0,0,1
4309,0,1,1,0,37,1,1,0,0,0,0,1,0,1,85.7,3171.15,0,1,0,1,0,0,0,0,1,0
4310,1,0,1,1,42,1,0,0,0,0,0,0,0,1,19.05,761.85,0,0,1,0,1,0,0,0,1,0
4311,1,0,0,0,19,1,1,1,1,0,0,0,1,1,95.15,1789.25,0,1,0,1,0,0,0,0,1,0
4312,0,0,1,0,70,1,0,1,1,0,1,0,0,0,84.6,5706.2,0,1,0,0,0,1,1,0,0,0
4313,0,0,0,0,27,1,0,0,0,0,0,0,0,1,69.05,1793.25,0,1,0,1,0,0,0,0,0,1
4314,1,0,1,0,69,1,0,0,1,0,0,0,1,1,61.45,4131.2,1,0,0,0,0,1,0,1,0,0
4315,1,1,0,0,4,1,1,0,0,0,0,0,0,0,48.75,179.85,1,0,0,1,0,0,0,0,0,1
4316,1,0,0,0,3,1,0,0,0,0,0,0,0,1,70.15,194.2,0,1,0,1,0,0,0,0,1,0
4317,1,0,0,0,11,1,0,0,0,0,0,0,0,0,20.05,237.7,0,0,1,0,1,0,0,1,0,0
4318,0,0,1,0,63,1,0,1,1,1,1,1,1,1,110.1,6705.7,0,1,0,0,0,1,0,1,0,0
4319,0,0,0,0,39,1,1,0,0,0,0,0,0,1,73.15,2730.85,0,1,0,1,0,0,0,1,0,0
4320,1,0,0,0,69,1,1,1,0,1,1,1,1,1,85.35,5897.4,1,0,0,0,0,1,0,1,0,0
4321,1,0,0,0,1,1,0,0,0,0,0,0,0,0,70.1,70.1,0,1,0,1,0,0,0,0,1,0
4322,1,0,1,1,72,1,1,1,0,1,1,1,1,1,110.45,8058.85,0,1,0,0,0,1,1,0,0,0
4323,1,0,0,0,7,1,0,0,0,0,0,0,0,0,20.25,129.15,0,0,1,0,1,0,0,0,0,1
4324,0,1,1,1,66,1,1,0,1,1,1,1,1,1,108.45,7076.35,0,1,0,0,1,0,0,0,1,0
4325,1,0,1,1,70,1,0,1,0,0,1,1,1,0,75.35,5437.75,1,0,0,0,0,1,0,1,0,0
4326,0,0,0,0,10,1,1,0,0,0,0,0,0,0,25.7,251.6,0,0,1,0,0,1,1,0,0,0
4327,0,1,1,0,60,1,1,0,0,0,1,1,1,1,99.0,6017.9,0,1,0,1,0,0,0,0,1,0
4328,1,0,1,0,58,1,1,0,1,1,0,0,1,1,94.3,5610.15,0,1,0,0,1,0,0,0,1,0
4329,0,0,1,1,37,1,0,0,0,0,0,1,1,0,91.2,3247.55,0,1,0,0,1,0,0,1,0,0
4330,1,0,1,0,68,1,1,0,0,0,0,0,0,0,25.8,1911.5,0,0,1,0,0,1,0,1,0,0
4331,1,0,0,1,41,1,0,0,0,0,0,0,0,1,20.25,865.0,0,0,1,0,1,0,0,1,0,0
4332,1,0,1,1,52,1,1,0,0,0,0,0,0,0,23.05,1255.1,0,0,1,0,0,1,0,0,0,1
4333,1,0,1,1,13,1,0,0,0,0,0,0,0,1,20.45,254.5,0,0,1,1,0,0,0,0,0,1
4334,1,0,0,0,29,1,1,0,0,0,0,1,1,1,71.0,2080.1,1,0,0,0,1,0,0,1,0,0
4335,1,0,0,0,34,1,0,0,0,0,0,0,0,1,70.0,2416.1,0,1,0,1,0,0,0,1,0,0
4336,0,0,0,0,19,1,0,0,0,0,0,1,0,1,78.7,1495.1,0,1,0,1,0,0,1,0,0,0
4337,0,0,0,1,6,1,1,0,0,0,0,0,0,0,26.35,184.05,0,0,1,1,0,0,0,0,0,1
4338,1,1,1,0,46,1,1,0,0,0,1,1,1,0,100.25,4753.85,0,1,0,0,1,0,0,0,1,0
4339,1,0,0,0,5,0,0,0,1,0,0,1,1,1,50.95,229.4,1,0,0,1,0,0,0,1,0,0
4340,1,0,1,1,38,1,0,1,1,0,1,1,1,0,80.3,3058.65,1,0,0,0,1,0,0,1,0,0
4341,0,0,1,0,70,1,0,1,1,1,1,0,1,0,101.0,7085.5,0,1,0,0,0,1,0,1,0,0
4342,0,0,0,1,26,0,0,0,1,0,0,1,0,1,39.95,1023.75,1,0,0,0,1,0,1,0,0,0
4343,0,0,1,1,13,1,0,0,0,0,0,1,1,1,64.75,877.35,1,0,0,0,1,0,0,0,1,0
4344,0,0,0,0,12,1,0,0,1,0,1,0,0,1,53.75,648.65,1,0,0,1,0,0,0,0,0,1
4345,1,0,1,1,32,1,1,0,1,0,0,1,1,1,98.85,3089.6,0,1,0,1,0,0,0,0,1,0
4346,0,0,1,0,63,1,0,0,0,0,0,0,0,0,19.25,1237.65,0,0,1,0,0,1,0,0,0,1
4347,1,0,1,1,64,1,0,1,0,0,1,1,0,0,65.8,4068.0,1,0,0,0,1,0,0,0,0,1
4348,0,0,1,0,64,1,0,1,0,0,0,0,0,1,73.55,4764.0,0,1,0,1,0,0,0,0,0,1
4349,1,0,0,0,12,1,0,0,0,0,0,0,0,0,20.3,246.7,0,0,1,1,0,0,0,0,0,1
4350,0,0,0,0,1,1,0,0,0,0,0,0,0,0,45.3,45.3,1,0,0,1,0,0,0,0,1,0
4351,1,1,0,0,20,1,1,1,0,0,0,0,0,1,79.15,1520.9,0,1,0,1,0,0,0,0,1,0
4352,1,0,0,0,26,0,0,0,0,1,0,1,1,1,50.35,1277.5,1,0,0,1,0,0,0,1,0,0
4353,0,1,1,0,11,1,0,0,0,0,0,0,0,0,19.95,214.75,0,0,1,1,0,0,0,0,0,1
4354,1,0,0,0,71,1,0,1,1,1,1,1,0,0,77.35,5550.1,1,0,0,0,0,1,0,1,0,0
4355,0,1,1,0,46,1,1,0,0,1,0,1,1,1,101.0,4680.05,0,1,0,1,0,0,0,0,1,0
4356,0,0,1,1,61,1,0,0,1,0,1,1,1,1,98.45,6145.2,0,1,0,0,1,0,1,0,0,0
4357,0,0,1,1,68,1,1,1,1,1,1,1,1,1,88.85,6132.7,1,0,0,0,0,1,0,1,0,0
4358,1,0,0,0,26,1,1,1,1,0,0,1,0,1,69.5,1800.05,1,0,0,1,0,0,1,0,0,0
4359,0,0,0,0,16,1,0,0,0,0,0,0,0,0,18.95,326.8,0,0,1,0,0,1,0,1,0,0
4360,0,0,1,0,56,1,1,0,0,0,0,0,0,1,25.15,1327.15,0,0,1,0,0,1,0,1,0,0
4361,1,0,1,1,67,0,0,1,1,0,0,0,0,0,36.15,2434.45,1,0,0,0,0,1,1,0,0,0
4362,0,1,1,0,41,0,0,0,1,1,0,1,1,1,53.95,2215.4,1,0,0,1,0,0,0,0,1,0
4363,1,0,0,0,22,1,1,0,0,0,0,1,0,1,84.15,1821.95,0,1,0,1,0,0,1,0,0,0
4364,0,0,0,0,12,1,0,0,0,0,0,0,1,1,79.95,1043.4,0,1,0,1,0,0,1,0,0,0
4365,0,0,1,0,60,1,1,1,0,1,1,1,1,1,109.45,6572.85,0,1,0,1,0,0,1,0,0,0
4366,0,0,0,0,5,1,0,0,0,0,0,0,0,0,20.05,95.55,0,0,1,1,0,0,0,1,0,0
4367,1,0,1,0,72,1,1,1,1,1,0,1,1,1,109.55,8165.1,0,1,0,0,0,1,0,0,1,0
4368,1,0,1,1,2,0,0,0,1,0,0,0,0,1,30.25,63.75,1,0,0,1,0,0,0,0,0,1
4369,1,0,1,0,65,1,0,1,0,1,1,0,0,0,58.9,3857.1,1,0,0,0,0,1,0,1,0,0
4370,0,1,1,1,72,1,0,1,0,1,1,1,1,1,104.1,7447.7,0,1,0,0,0,1,0,1,0,0
4371,1,0,1,1,71,1,0,1,0,1,0,1,1,0,77.55,5574.35,1,0,0,0,0,1,0,1,0,0
4372,0,0,1,1,52,0,0,0,1,1,1,1,0,0,50.2,2554.0,1,0,0,0,0,1,0,0,0,1
4373,0,0,1,1,6,1,0,0,1,0,0,0,1,1,83.55,477.55,0,1,0,1,0,0,0,1,0,0
4374,1,0,0,1,14,1,1,1,0,0,1,0,0,1,86.0,1164.05,0,1,0,1,0,0,0,0,0,1
4375,1,0,0,0,56,1,0,0,1,0,0,0,0,1,73.85,4092.85,0,1,0,1,0,0,0,0,1,0
4376,1,0,1,0,21,1,1,1,0,1,0,1,1,1,103.9,2254.2,0,1,0,1,0,0,0,0,1,0
4377,1,0,1,0,72,1,0,0,0,0,0,0,0,0,20.05,1423.65,0,0,1,0,0,1,1,0,0,0
4378,1,0,1,0,3,1,1,0,0,0,0,1,1,1,95.2,292.85,0,1,0,1,0,0,0,0,1,0
4379,0,0,0,0,39,1,1,0,1,0,0,0,0,0,81.4,3213.75,0,1,0,0,1,0,0,1,0,0
4380,1,0,0,0,5,1,0,0,0,0,0,0,0,0,19.85,108.05,0,0,1,1,0,0,0,1,0,0
4381,0,0,1,1,44,1,0,0,0,0,0,0,0,0,20.6,926.0,0,0,1,0,1,0,1,0,0,0
4382,0,0,0,0,1,1,0,0,0,0,0,0,1,0,55.55,55.55,1,0,0,1,0,0,0,0,0,1
4383,1,0,1,1,53,1,1,1,1,1,1,0,1,1,104.05,5566.4,0,1,0,0,0,1,1,0,0,0
4384,0,0,1,0,63,1,1,0,0,1,0,1,1,0,102.6,6296.75,0,1,0,0,0,1,0,0,1,0
4385,0,0,0,0,2,1,0,1,0,0,1,0,0,1,54.45,87.3,1,0,0,1,0,0,0,0,0,1
4386,1,0,0,0,36,1,0,1,1,1,1,1,0,1,76.35,2606.35,1,0,0,0,1,0,0,0,0,1
4387,1,0,1,1,59,1,0,0,0,0,0,0,0,0,20.6,1286.0,0,0,1,0,0,1,0,0,0,1
4388,0,0,0,0,9,1,1,0,0,0,0,1,0,1,85.5,791.7,0,1,0,1,0,0,0,0,1,0
4389,0,0,1,0,9,1,0,0,0,1,0,1,1,1,70.05,564.4,1,0,0,1,0,0,0,0,0,1
4390,0,1,1,0,70,1,1,0,1,1,0,1,1,1,104.8,7308.95,0,1,0,0,1,0,0,0,1,0
4391,1,0,0,0,3,0,0,0,1,0,0,0,0,0,29.2,98.5,1,0,0,1,0,0,0,0,0,1
4392,0,0,1,1,56,1,1,1,1,0,1,0,1,1,75.85,4261.2,1,0,0,0,0,1,0,1,0,0
4393,0,0,1,0,17,1,1,1,1,1,0,0,0,0,90.2,1454.15,0,1,0,1,0,0,0,1,0,0
4394,0,0,1,1,71,1,1,1,0,0,0,1,1,1,97.2,6910.3,0,1,0,0,0,1,0,0,1,0
4395,0,0,0,0,69,0,0,1,1,0,1,1,1,1,60.05,4176.7,1,0,0,0,0,1,1,0,0,0
4396,1,0,0,0,68,1,1,1,0,0,0,0,0,0,54.45,3687.75,1,0,0,1,0,0,0,0,0,1
4397,0,0,0,0,22,1,1,1,1,1,0,0,0,0,65.05,1427.55,1,0,0,1,0,0,0,0,0,1
4398,1,0,0,0,37,1,1,1,1,1,1,1,0,1,78.9,2976.95,1,0,0,1,0,0,0,1,0,0
4399,1,1,0,0,32,1,0,0,0,0,0,1,1,0,90.95,2897.95,0,1,0,1,0,0,0,0,1,0
4400,0,0,0,0,3,1,0,0,0,1,1,1,1,1,98.7,293.65,0,1,0,1,0,0,0,0,1,0
4401,0,0,1,1,42,0,0,1,0,1,1,1,0,0,48.15,2032.3,1,0,0,0,0,1,0,1,0,0
4402,1,0,0,0,38,1,1,0,0,0,0,0,0,1,24.25,914.4,0,0,1,0,1,0,0,0,1,0
4403,0,0,0,0,46,0,0,1,0,1,1,1,1,1,60.75,2893.4,1,0,0,0,0,1,1,0,0,0
4404,0,1,1,1,72,0,0,1,1,1,1,1,1,1,64.8,4732.35,1,0,0,0,0,1,1,0,0,0
4405,1,0,0,0,56,1,1,1,1,0,0,1,1,1,106.6,5893.95,0,1,0,1,0,0,0,1,0,0
4406,1,0,0,0,9,1,0,1,1,0,0,1,1,1,74.65,703.55,1,0,0,1,0,0,0,0,1,0
4407,1,1,0,0,27,1,1,0,0,1,0,0,1,0,88.3,2467.75,0,1,0,1,0,0,0,1,0,0
4408,1,0,0,0,28,1,1,1,0,1,0,0,0,0,59.0,1654.45,1,0,0,0,1,0,0,0,0,1
4409,0,0,0,0,44,1,0,0,0,0,0,0,0,0,20.4,905.55,0,0,1,0,0,1,0,1,0,0
4410,1,1,1,0,54,1,0,0,0,1,1,1,1,1,99.1,5437.1,0,1,0,0,1,0,0,0,1,0
4411,0,0,1,1,9,1,1,0,0,1,0,0,0,1,79.35,661.25,0,1,0,1,0,0,1,0,0,0
4412,1,1,0,0,45,1,1,0,0,1,0,1,1,1,100.15,4459.8,0,1,0,0,1,0,1,0,0,0
4413,1,0,0,0,11,1,1,0,0,0,0,0,1,1,58.95,601.6,1,0,0,1,0,0,0,0,0,1
4414,0,0,1,0,10,1,1,0,0,1,0,1,1,1,98.5,1037.75,0,1,0,1,0,0,0,0,1,0
4415,1,0,0,0,53,1,1,1,1,1,0,0,0,0,90.8,4921.2,0,1,0,1,0,0,0,0,1,0
4416,0,0,1,0,13,1,1,0,0,1,0,1,1,1,75.3,989.45,1,0,0,0,1,0,0,0,0,1
4417,0,1,1,0,55,1,1,0,1,1,1,1,1,1,113.6,6292.7,0,1,0,0,0,1,0,0,1,0
4418,0,0,0,0,1,1,1,1,1,0,0,0,0,0,61.15,61.15,1,0,0,1,0,0,0,0,1,0
4419,0,0,1,1,32,1,0,0,0,0,0,0,0,1,19.45,674.55,0,0,1,1,0,0,0,1,0,0
4420,0,0,1,1,52,1,1,0,0,0,0,0,0,0,24.55,1331.05,0,0,1,0,0,1,0,0,0,1
4421,0,0,1,1,68,1,1,1,1,1,1,1,1,1,92.2,6392.85,1,0,0,0,0,1,0,1,0,0
4422,1,0,0,0,72,1,1,0,1,1,1,1,1,1,111.6,8012.75,0,1,0,0,0,1,1,0,0,0
4423,0,0,0,0,5,1,1,0,0,1,0,1,0,1,92.5,452.7,0,1,0,1,0,0,0,0,1,0
4424,1,0,1,1,9,1,1,0,1,0,0,0,0,1,55.3,501.2,1,0,0,1,0,0,0,0,0,1
4425,1,0,1,0,1,1,0,0,0,0,0,0,0,1,45.0,45.0,1,0,0,1,0,0,0,0,1,0
4426,1,0,1,0,23,1,0,0,0,0,1,1,0,0,60.0,1347.15,1,0,0,0,1,0,1,0,0,0
4427,1,0,0,0,17,1,0,0,0,0,0,0,0,0,19.7,340.35,0,0,1,1,0,0,0,1,0,0
4428,0,0,1,0,60,1,0,1,0,0,0,1,0,1,59.8,3561.15,1,0,0,0,1,0,0,0,0,1
4429,0,0,0,0,3,1,0,0,0,0,1,0,0,1,50.5,147.75,1,0,0,1,0,0,0,0,0,1
4430,0,0,1,0,58,0,0,0,0,0,0,1,1,1,45.0,2689.35,1,0,0,0,1,0,0,1,0,0
4431,0,0,0,0,16,1,0,0,0,0,0,0,0,0,20.25,327.45,0,0,1,1,0,0,1,0,0,0
4432,0,0,0,0,19,1,0,0,1,0,1,0,1,1,65.35,1231.85,1,0,0,0,1,0,1,0,0,0
4433,0,1,1,0,63,1,0,1,1,1,1,1,1,1,84.0,5329.55,1,0,0,0,1,0,1,0,0,0
4434,1,0,0,0,8,1,0,0,1,0,1,1,0,1,65.45,554.45,1,0,0,1,0,0,0,0,1,0
4435,0,0,1,1,72,1,1,1,1,1,1,1,1,1,90.6,6441.85,1,0,0,0,0,1,0,1,0,0
4436,0,0,1,1,67,1,1,1,1,1,1,0,0,1,69.35,4653.25,1,0,0,0,1,0,0,1,0,0
4437,0,0,1,0,72,1,1,1,0,1,1,1,1,0,86.65,6094.25,1,0,0,0,0,1,0,1,0,0
4438,1,0,1,0,3,1,1,0,0,0,0,0,0,1,74.75,229.5,0,1,0,1,0,0,0,1,0,0
4439,1,1,0,0,4,1,1,0,0,1,0,1,0,1,89.2,346.2,0,1,0,1,0,0,0,0,1,0
4440,0,0,1,1,54,1,1,0,1,0,1,1,1,1,105.2,5637.85,0,1,0,0,1,0,0,0,1,0
4441,0,0,1,1,24,1,0,1,1,0,1,0,1,1,70.3,1706.45,1,0,0,1,0,0,0,1,0,0
4442,0,1,1,0,72,1,0,1,1,1,1,1,0,0,74.4,5360.75,1,0,0,0,0,1,1,0,0,0
4443,0,0,0,0,48,1,0,0,0,0,0,0,0,0,19.95,1004.5,0,0,1,0,1,0,1,0,0,0
4444,0,0,0,0,32,1,1,0,1,0,0,0,0,1,80.35,2596.15,0,1,0,1,0,0,1,0,0,0
4445,0,0,1,1,67,1,1,1,1,0,1,0,0,0,89.55,6038.55,0,1,0,0,1,0,0,0,1,0
4446,1,1,1,0,53,1,1,0,0,0,0,0,0,0,25.1,1275.6,0,0,1,0,0,1,0,1,0,0
4447,1,0,1,1,71,1,1,0,0,0,0,0,0,0,25.45,1813.35,0,0,1,0,0,1,1,0,0,0
4448,0,0,0,0,5,1,0,0,0,0,0,1,0,1,80.1,398.55,0,1,0,1,0,0,0,0,0,1
4449,1,0,1,0,69,1,1,0,0,0,0,0,0,1,24.95,1718.35,0,0,1,0,0,1,0,1,0,0
4450,1,0,1,1,64,1,0,0,0,0,0,0,0,0,19.8,1336.65,0,0,1,0,1,0,1,0,0,0
4451,0,0,0,0,35,1,0,1,0,0,1,0,1,1,89.2,3251.3,0,1,0,0,1,0,0,0,1,0
4452,1,0,1,1,30,0,0,0,0,0,1,1,1,0,51.2,1561.5,1,0,0,1,0,0,0,1,0,0
4453,1,0,1,0,67,1,0,0,0,0,0,0,0,0,19.65,1335.2,0,0,1,0,0,1,0,0,0,1
4454,0,0,1,1,72,1,1,0,1,1,1,0,0,0,90.45,6565.85,0,1,0,0,0,1,1,0,0,0
4455,0,0,1,0,60,1,0,0,1,0,0,1,1,1,94.4,5610.25,0,1,0,0,1,0,0,0,1,0
4456,1,0,1,0,19,1,0,0,0,1,0,1,1,1,96.8,1743.05,0,1,0,1,0,0,0,0,1,0
4457,0,0,0,0,69,1,1,0,1,1,1,1,0,1,97.65,6743.55,0,1,0,0,0,1,0,1,0,0
4458,1,0,0,0,29,0,0,1,1,0,1,0,0,0,39.5,1082.75,1,0,0,0,1,0,0,1,0,0
4459,0,0,0,1,1,0,0,0,0,0,0,0,0,1,24.7,24.7,1,0,0,1,0,0,0,0,1,0
4460,1,0,1,1,67,0,0,1,1,1,1,1,0,0,54.2,3623.95,1,0,0,0,0,1,0,1,0,0
4461,0,0,0,0,2,1,0,0,0,0,0,0,1,1,80.2,181.1,0,1,0,1,0,0,0,0,1,0
4462,0,0,0,0,1,1,0,0,0,0,0,1,1,1,89.9,89.9,0,1,0,1,0,0,0,0,1,0
4463,0,1,1,0,71,0,0,1,1,1,1,0,0,0,46.35,3353.4,1,0,0,0,0,1,0,1,0,0
4464,1,0,1,0,8,1,1,0,0,0,0,0,1,1,85.2,627.4,0,1,0,1,0,0,0,1,0,0
4465,0,1,1,0,20,1,1,0,0,0,0,1,1,1,94.55,1899.65,0,1,0,1,0,0,0,0,1,0
4466,0,0,0,0,54,1,0,0,0,0,0,0,0,0,20.0,1149.65,0,0,1,0,0,1,0,0,0,1
4467,0,1,1,0,63,0,0,1,0,0,1,0,0,0,36.1,2298.9,1,0,0,0,1,0,1,0,0,0
4468,1,0,0,0,67,1,1,0,0,0,0,0,0,1,25.6,1790.35,0,0,1,0,0,1,1,0,0,0
4469,1,0,1,0,72,1,1,1,1,1,0,1,0,0,100.65,7334.05,0,1,0,0,0,1,1,0,0,0
4470,1,0,1,0,72,1,1,1,1,1,1,1,1,1,117.15,8529.5,0,1,0,0,0,1,0,1,0,0
4471,1,0,1,0,34,1,1,1,0,0,1,0,0,1,60.85,2003.6,1,0,0,1,0,0,1,0,0,0
4472,0,0,1,1,19,1,0,0,0,0,0,0,0,0,19.9,357.7,0,0,1,0,1,0,0,0,0,1
4473,1,0,1,0,42,1,1,1,1,0,1,0,0,1,66.4,2727.8,1,0,0,1,0,0,0,1,0,0
4474,0,0,1,0,18,1,1,1,0,0,0,1,1,1,99.4,1742.95,0,1,0,1,0,0,0,0,1,0
4475,0,0,0,0,67,1,0,0,0,0,0,0,0,0,19.95,1311.75,0,0,1,0,0,1,1,0,0,0
4476,0,0,0,0,39,1,1,1,1,0,0,1,1,1,106.4,4040.65,0,1,0,1,0,0,0,0,1,0
4477,1,0,0,0,1,1,1,0,0,0,0,0,0,1,77.15,77.15,0,1,0,1,0,0,0,0,1,0
4478,0,0,0,0,70,1,1,1,1,1,1,1,1,1,114.95,7711.25,0,1,0,0,0,1,1,0,0,0
4479,0,0,0,0,16,1,0,0,0,0,0,0,0,1,69.95,1205.5,0,1,0,1,0,0,0,1,0,0
4480,0,0,0,0,5,1,0,0,0,0,1,0,0,1,49.2,216.9,1,0,0,1,0,0,0,0,1,0
4481,0,0,0,0,55,1,1,0,0,1,0,1,1,1,77.8,4323.35,1,0,0,0,0,1,1,0,0,0
4482,0,0,0,0,11,0,0,0,1,0,1,0,0,1,35.65,425.1,1,0,0,1,0,0,0,0,1,0
4483,0,0,0,0,2,0,0,0,0,0,0,0,0,1,24.9,49.7,1,0,0,1,0,0,0,1,0,0
4484,0,0,0,0,9,0,0,0,0,0,0,0,0,1,24.6,190.1,1,0,0,1,0,0,0,0,0,1
4485,1,1,1,1,32,1,1,0,0,1,0,1,0,1,91.35,2896.55,0,1,0,1,0,0,0,0,0,1
4486,1,0,1,0,56,1,1,0,0,1,1,1,1,0,103.2,5744.35,0,1,0,0,0,1,1,0,0,0
4487,1,0,0,0,24,1,1,0,0,0,1,0,1,1,89.55,2259.35,0,1,0,1,0,0,0,0,1,0
