,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
464,1,0,1,0,52,0,0,1,0,1,0,0,0,0,35.45,1958.95,1,0,0,0,1,0,0,0,0,1
465,0,0,1,1,60,1,1,1,0,1,1,1,1,1,110.6,6586.85,0,1,0,0,0,1,0,0,1,0
466,0,0,0,0,31,1,0,0,1,1,0,1,1,1,101.4,3143.65,0,1,0,1,0,0,0,0,1,0
467,0,0,0,0,12,1,1,1,1,0,1,0,0,1,67.25,832.3,1,0,0,1,0,0,0,0,1,0
468,0,0,1,1,62,1,0,0,0,0,0,0,0,0,20.45,1297.35,0,0,1,0,0,1,1,0,0,0
469,0,0,1,0,70,1,1,0,1,1,1,0,1,1,98.7,6858.9,0,1,0,0,0,1,1,0,0,0
470,0,0,0,0,13,1,0,1,0,0,0,0,0,1,73.75,956.65,0,1,0,1,0,0,0,1,0,0
471,1,0,0,0,70,0,0,1,1,1,1,0,0,1,44.6,3058.15,1,0,0,0,0,1,1,0,0,0
472,1,0,0,1,13,1,0,0,0,1,1,0,0,0,53.45,718.1,1,0,0,1,0,0,0,0,0,1
473,0,0,1,0,27,1,0,0,1,0,1,0,0,1,53.8,1389.85,1,0,0,1,0,0,0,0,1,0
474,1,0,0,0,54,1,1,0,1,0,0,1,1,1,97.2,5129.45,0,1,0,0,0,1,1,0,0,0
475,0,1,1,0,72,1,1,0,1,1,1,1,0,0,77.35,5396.25,1,0,0,0,0,1,0,1,0,0
476,1,0,1,1,24,1,0,0,0,0,0,0,0,0,19.7,452.55,0,0,1,0,0,1,0,0,0,1
477,1,0,1,1,24,1,0,0,0,0,0,0,0,0,19.7,452.55,0,0,1,0,0,1,0,0,0,1
478,1,0,0,0,4,1,1,0,0,0,0,0,0,0,23.9,97.5,0,0,1,0,1,0,0,0,1,0
479,0,0,1,1,56,0,0,0,1,1,0,0,0,1,36.1,1971.5,1,0,0,0,1,0,0,1,0,0
480,1,1,1,0,72,1,1,1,1,1,1,1,1,1,114.65,8333.95,0,1,0,0,0,1,1,0,0,0
481,1,1,1,0,5,1,0,0,0,0,0,0,0,0,70.05,302.6,0,1,0,1,0,0,0,0,1,0
482,1,0,0,0,71,1,1,0,1,1,1,1,1,1,111.25,7984.15,0,1,0,0,0,1,0,0,1,0
483,0,1,1,0,17,1,1,0,0,0,0,1,1,1,94.8,1563.9,0,1,0,1,0,0,0,0,1,0
484,1,0,1,1,27,1,0,1,1,1,1,0,0,0,66.15,1874.45,1,0,0,0,1,0,0,0,0,1
485,1,0,1,0,58,0,0,1,1,0,0,1,0,1,45.35,2540.1,1,0,0,0,1,0,0,0,1,0
486,1,0,0,0,23,1,1,0,0,0,1,1,1,1,73.75,1756.6,1,0,0,0,1,0,0,0,0,1
487,0,0,1,1,42,1,0,0,0,0,0,0,0,0,19.35,867.3,0,0,1,0,0,1,0,0,0,1
488,1,0,1,0,56,1,1,0,0,1,1,1,1,0,103.2,5744.35,0,1,0,0,0,1,1,0,0,0
489,0,0,1,1,57,1,0,0,1,1,0,1,1,1,97.55,5598.0,0,1,0,0,1,0,0,1,0,0
490,0,0,0,0,71,1,1,0,0,0,0,0,0,0,25.55,1898.1,0,0,1,0,0,1,1,0,0,0
491,1,0,0,0,30,1,1,0,1,1,1,1,1,0,110.45,3327.05,0,1,0,0,1,0,0,1,0,0
492,1,0,1,1,41,1,0,1,1,0,1,1,1,0,78.45,3126.45,1,0,0,0,0,1,0,0,1,0
493,1,0,0,0,12,1,0,0,1,0,0,0,1,1,84.6,1017.35,0,1,0,1,0,0,0,0,1,0
494,0,0,1,1,40,1,1,0,0,0,0,0,0,0,25.25,1006.9,0,0,1,0,0,1,0,1,0,0
495,0,0,0,0,34,1,0,1,0,1,0,0,0,0,56.95,1889.5,1,0,0,0,1,0,0,0,0,1
496,0,0,1,1,57,1,1,0,0,0,0,0,0,1,74.3,4018.35,0,1,0,1,0,0,0,0,1,0
497,0,0,0,0,1,1,1,0,0,0,0,0,0,1,25.0,25.0,0,0,1,1,0,0,0,0,0,1
498,0,0,1,1,64,1,0,0,0,0,0,0,0,1,19.7,1274.05,0,0,1,0,0,1,1,0,0,0
499,0,0,0,0,29,1,0,0,0,1,1,1,1,1,75.35,2243.9,1,0,0,0,1,0,1,0,0,0
500,1,0,1,0,48,1,0,0,1,1,0,1,1,1,97.05,4692.95,0,1,0,0,1,0,0,0,1,0
501,0,0,1,1,69,0,0,1,0,1,1,0,0,0,39.1,2779.5,1,0,0,0,0,1,0,0,0,1
502,0,0,0,0,62,1,0,0,1,1,1,1,1,1,80.4,4981.15,1,0,0,1,0,0,1,0,0,0
503,1,0,0,0,5,1,1,1,0,0,0,0,0,1,53.8,283.95,1,0,0,1,0,0,0,0,1,0
504,0,0,1,0,64,1,1,0,1,0,1,0,1,1,70.15,4480.7,1,0,0,0,1,0,0,0,0,1
505,0,0,1,0,63,1,0,1,1,0,1,1,0,0,70.8,4448.8,1,0,0,0,1,0,0,1,0,0
506,0,0,1,1,7,0,0,1,1,1,0,1,1,0,58.85,465.7,1,0,0,1,0,0,0,0,0,1
507,0,1,1,0,30,1,1,0,0,0,1,1,1,1,101.5,2917.65,0,1,0,1,0,0,0,0,1,0
508,1,0,1,1,65,1,1,0,0,0,0,0,0,1,25.3,1748.55,0,0,1,0,0,1,1,0,0,0
509,1,0,0,0,34,1,0,1,0,1,1,1,1,1,79.95,2727.3,1,0,0,0,1,0,1,0,0,0
510,1,0,1,0,52,1,1,0,1,1,0,1,0,0,94.6,5025.8,0,1,0,1,0,0,1,0,0,0
511,1,0,0,0,31,1,0,1,0,1,1,0,0,0,87.6,2724.25,0,1,0,1,0,0,0,0,1,0
512,0,0,1,1,37,1,0,0,0,0,0,0,0,0,19.8,677.05,0,0,1,0,1,0,0,1,0,0
513,1,0,0,0,16,1,0,0,1,0,0,0,1,1,86.25,1340.1,0,1,0,1,0,0,0,0,1,0
514,1,0,1,1,69,1,1,1,0,1,1,0,0,1,64.15,4254.1,1,0,0,0,0,1,0,1,0,0
515,0,0,1,1,72,1,0,1,1,0,1,1,1,0,105.5,7611.55,0,1,0,0,0,1,1,0,0,0
516,1,1,0,0,66,1,1,1,0,0,0,1,1,1,102.4,6471.85,0,1,0,0,0,1,1,0,0,0
517,1,0,1,0,6,1,1,0,0,0,0,0,0,0,50.35,314.55,1,0,0,1,0,0,0,0,1,0
518,1,0,0,0,35,1,0,0,0,0,0,0,0,0,21.1,741.0,0,0,1,0,1,0,0,0,0,1
519,0,0,1,0,25,1,1,0,0,1,0,0,0,0,55.55,1405.3,1,0,0,1,0,0,0,1,0,0
520,0,0,0,0,66,1,1,0,1,0,1,1,1,1,104.25,6860.6,0,1,0,0,1,0,0,0,1,0
521,0,0,1,1,60,1,0,0,1,0,1,1,1,0,76.95,4543.95,1,0,0,0,0,1,1,0,0,0
522,0,0,0,0,10,1,0,1,0,0,1,1,0,0,62.25,612.95,1,0,0,1,0,0,1,0,0,0
523,1,0,1,0,71,0,0,1,1,1,1,0,0,1,47.6,3377.8,1,0,0,0,0,1,1,0,0,0
524,1,1,0,0,70,1,1,0,1,1,1,1,0,1,75.5,5212.65,1,0,0,0,0,1,1,0,0,0
525,1,0,1,1,23,1,0,0,0,0,0,0,0,1,19.65,451.55,0,0,1,0,0,1,0,0,0,1
526,0,0,1,1,56,1,1,0,0,0,0,0,0,1,24.45,1431.65,0,0,1,0,1,0,0,0,0,1
527,0,1,1,0,72,1,1,1,1,1,0,0,1,1,102.65,7550.3,0,1,0,0,0,1,0,1,0,0
528,0,1,1,0,2,1,0,0,0,1,0,0,0,1,74.2,140.1,0,1,0,1,0,0,0,0,1,0
529,0,0,1,1,30,1,0,0,0,0,0,0,0,0,21.25,711.9,0,0,1,0,0,1,0,0,0,1
530,1,0,1,0,33,1,0,0,0,0,0,0,0,0,20.05,669.45,0,0,1,1,0,0,0,0,0,1
531,1,0,0,1,53,1,1,0,1,1,1,1,1,1,84.6,4449.75,1,0,0,0,1,0,0,0,1,0
532,1,0,1,1,17,1,0,1,0,0,1,0,0,1,55.35,920.5,1,0,0,1,0,0,0,1,0,0
533,0,0,0,0,5,0,0,0,0,0,0,0,0,0,24.3,100.2,1,0,0,1,0,0,0,0,0,1
534,1,0,1,1,72,1,0,0,0,0,0,0,0,0,20.1,1460.85,0,0,1,0,0,1,1,0,0,0
535,1,0,1,1,68,1,1,0,1,0,1,0,0,1,83.65,5733.4,0,1,0,0,1,0,1,0,0,0
536,1,0,0,0,20,1,0,0,0,0,0,0,0,0,19.7,406.95,0,0,1,0,0,1,0,0,0,1
537,0,0,0,1,66,1,1,0,0,0,0,0,0,1,25.3,1673.8,0,0,1,0,0,1,0,1,0,0
538,1,0,1,1,61,0,0,0,1,1,1,1,1,1,61.45,3751.15,1,0,0,0,0,1,1,0,0,0
539,1,0,1,1,19,0,0,0,0,0,0,0,0,1,24.85,434.8,1,0,0,1,0,0,0,0,0,1
540,0,0,0,0,13,1,0,0,0,0,0,0,0,0,20.0,268.45,0,0,1,0,0,1,0,1,0,0
541,1,1,1,1,56,1,0,1,0,0,1,1,1,1,72.6,4084.35,1,0,0,0,0,1,0,1,0,0
542,0,0,0,0,68,1,1,1,1,1,0,0,1,1,76.9,5023.0,1,0,0,0,1,0,0,1,0,0
543,1,0,0,0,3,1,0,0,0,0,0,0,0,1,69.85,199.85,0,1,0,1,0,0,0,0,1,0
544,0,0,1,1,24,1,1,1,0,1,1,1,1,1,84.8,1990.5,1,0,0,0,1,0,0,0,0,1
545,0,0,0,0,20,1,0,0,1,0,0,0,0,1,51.8,1023.85,1,0,0,1,0,0,0,0,0,1
546,0,0,1,1,25,1,0,0,0,0,0,0,0,0,19.6,411.15,0,0,1,0,1,0,0,0,1,0
547,1,0,0,0,17,1,0,1,1,0,1,1,1,0,79.85,1387.35,1,0,0,0,1,0,0,1,0,0
548,0,0,0,0,10,1,0,0,0,0,0,0,0,0,20.35,176.3,0,0,1,0,1,0,0,0,0,1
549,0,1,1,0,40,1,0,0,0,0,0,0,1,0,55.8,2283.3,1,0,0,0,1,0,0,0,1,0
550,1,0,1,1,30,1,0,1,0,0,1,0,1,0,66.3,1923.5,1,0,0,1,0,0,1,0,0,0
551,1,0,1,1,23,1,0,1,1,1,1,0,0,1,66.25,1533.8,1,0,0,0,1,0,0,0,0,1
552,0,0,0,0,59,1,0,0,0,1,1,1,0,1,64.65,3735.45,1,0,0,1,0,0,0,0,1,0
553,0,0,1,0,72,1,1,0,0,0,0,0,0,0,25.85,1872.2,0,0,1,0,0,1,0,1,0,0
554,1,0,1,0,72,1,1,1,1,1,1,1,1,0,92.0,6474.4,1,0,0,0,0,1,1,0,0,0
555,1,1,0,0,14,0,0,0,0,0,0,1,1,1,46.35,672.7,1,0,0,1,0,0,0,0,1,0
556,0,0,1,1,40,1,0,0,0,1,0,1,0,1,85.05,3355.65,0,1,0,0,1,0,0,0,1,0
557,0,0,0,0,12,1,0,0,0,1,0,1,1,0,95.7,1184.0,0,1,0,0,1,0,0,0,1,0
558,0,0,0,0,2,1,0,0,1,0,0,0,0,0,49.25,97.0,1,0,0,1,0,0,0,0,0,1
559,0,0,0,0,2,0,0,0,0,0,0,0,0,0,24.3,38.45,1,0,0,1,0,0,0,0,0,1
560,1,0,1,0,72,1,1,1,0,1,1,1,1,1,84.4,6096.45,1,0,0,0,0,1,0,1,0,0
561,0,0,0,0,27,1,0,0,0,0,0,0,0,0,19.85,470.0,0,0,1,0,0,1,0,1,0,0
562,0,0,0,0,34,1,1,0,0,0,0,0,0,0,26.1,980.35,0,0,1,0,0,1,1,0,0,0
563,1,0,1,0,72,1,1,1,1,1,1,1,1,1,113.65,8124.2,0,1,0,0,0,1,0,1,0,0
564,0,0,1,0,22,1,0,1,1,0,1,1,1,1,104.6,2180.55,0,1,0,1,0,0,0,0,1,0
565,1,0,0,1,35,1,1,0,0,0,0,0,0,0,50.15,1655.35,1,0,0,1,0,0,0,0,0,1
566,1,0,1,1,72,1,1,1,1,1,1,1,1,1,117.6,8308.9,0,1,0,0,0,1,1,0,0,0
567,1,0,1,1,64,0,0,0,1,1,1,0,1,0,49.85,3210.35,1,0,0,0,0,1,0,0,1,0
568,1,0,1,1,72,1,1,0,0,0,0,0,0,1,23.3,1623.15,0,0,1,0,1,0,1,0,0,0
569,0,0,1,0,72,1,1,1,1,1,1,1,1,0,92.3,6719.9,1,0,0,0,0,1,0,1,0,0
570,0,0,0,0,41,1,1,0,0,0,0,0,0,1,25.25,996.45,0,0,1,1,0,0,1,0,0,0
571,1,0,0,0,41,1,0,0,0,0,0,0,0,0,20.45,775.6,0,0,1,1,0,0,0,0,1,0
572,1,0,0,0,8,1,0,0,0,0,0,0,0,0,20.0,141.6,0,0,1,0,0,1,0,0,0,1
573,1,1,1,0,65,1,0,0,1,1,1,1,1,1,105.85,6725.5,0,1,0,0,0,1,0,1,0,0
574,0,0,0,0,9,1,0,0,0,0,0,0,0,1,19.9,164.6,0,0,1,0,1,0,0,0,1,0
575,1,0,0,0,31,1,1,0,0,0,0,0,0,1,76.05,2227.8,0,1,0,1,0,0,0,0,1,0
576,1,1,1,0,42,1,1,0,0,0,0,1,1,1,95.05,3944.5,0,1,0,1,0,0,0,0,1,0
577,1,0,0,0,12,1,0,0,0,0,0,0,0,0,20.1,223.6,0,0,1,1,0,0,0,0,0,1
578,0,0,1,1,51,1,0,1,0,0,1,1,1,1,76.4,3966.3,1,0,0,0,1,0,1,0,0,0
579,0,0,1,1,27,1,1,0,0,0,1,1,1,0,71.6,1957.1,1,0,0,1,0,0,1,0,0,0
580,0,0,1,1,72,1,1,0,0,0,0,0,0,0,26.1,1851.45,0,0,1,0,0,1,0,0,0,1
581,1,0,0,0,32,1,1,0,0,1,0,1,1,1,101.35,3334.9,0,1,0,1,0,0,0,0,1,0
582,1,0,1,0,67,1,1,0,0,0,0,0,0,1,25.25,1733.15,0,0,1,0,0,1,0,1,0,0
583,1,0,0,0,1,1,0,0,0,0,0,0,0,0,45.35,45.35,1,0,0,1,0,0,0,0,0,1
584,1,0,1,1,14,1,0,0,0,0,0,0,0,0,19.55,294.5,0,0,1,0,1,0,0,0,0,1
585,1,1,0,0,14,0,0,0,0,0,0,1,1,1,46.35,672.7,1,0,0,1,0,0,0,0,1,0
586,0,0,1,1,9,1,0,0,0,1,1,1,1,0,103.1,970.45,0,1,0,1,0,0,0,0,1,0
587,0,0,1,1,66,1,1,0,0,1,0,1,0,1,63.3,4189.7,1,0,0,0,0,1,1,0,0,0
588,0,0,0,0,40,1,1,0,0,0,0,1,0,1,84.9,3369.05,0,1,0,1,0,0,0,0,1,0
589,0,0,1,1,72,1,1,1,1,1,1,0,0,0,72.1,5016.65,1,0,0,0,0,1,0,1,0,0
590,1,0,0,0,23,1,1,0,0,0,0,1,1,1,93.5,2341.55,0,1,0,1,0,0,0,0,1,0
591,1,0,1,0,26,1,0,0,1,0,1,1,1,1,73.05,1959.5,1,0,0,1,0,0,0,0,1,0
592,1,0,1,1,67,1,1,0,1,1,1,1,1,1,112.35,7388.45,0,1,0,0,1,0,0,1,0,0
593,1,0,1,1,72,1,1,1,1,1,1,1,1,1,115.5,8425.15,0,1,0,0,0,1,0,0,1,0
594,1,0,1,1,67,1,1,0,1,0,1,1,0,0,94.1,6302.8,0,1,0,0,0,1,0,1,0,0
595,0,0,1,0,68,1,1,0,0,0,0,0,0,0,25.05,1629.2,0,0,1,0,0,1,0,1,0,0
596,0,0,0,0,35,1,0,0,0,0,0,0,0,0,19.25,677.9,0,0,1,0,0,1,0,0,0,1
597,0,0,1,1,7,1,0,1,0,1,1,0,1,1,71.35,515.75,1,0,0,1,0,0,0,1,0,0
598,1,0,0,0,42,1,0,1,1,0,1,0,1,1,67.7,2882.25,1,0,0,0,1,0,0,0,0,1
599,1,0,1,0,72,1,1,0,1,1,1,1,1,1,110.15,7998.8,0,1,0,0,0,1,0,0,1,0
600,0,0,0,0,1,1,0,0,0,0,0,0,0,0,45.6,45.6,1,0,0,1,0,0,0,0,0,1
601,1,0,1,1,11,0,0,1,0,0,0,1,1,0,50.55,565.35,1,0,0,1,0,0,0,0,1,0
602,1,0,0,0,9,0,0,0,1,0,0,0,1,0,40.75,359.4,1,0,0,1,0,0,0,0,1,0
603,0,0,0,0,18,1,0,0,0,0,0,0,0,0,19.25,331.35,0,0,1,1,0,0,0,0,0,1
604,0,0,1,1,62,1,0,1,1,0,0,0,0,1,81.45,4983.05,0,1,0,0,1,0,0,1,0,0
605,0,1,1,1,24,1,1,1,0,0,0,0,0,1,79.85,1857.75,0,1,0,1,0,0,0,0,1,0
606,1,1,1,0,70,1,0,0,0,0,0,0,0,1,19.55,1462.05,0,0,1,0,0,1,0,1,0,0
607,0,0,0,0,52,1,0,1,0,1,0,0,0,0,53.75,2790.65,1,0,0,0,1,0,0,0,1,0
608,0,0,1,0,61,1,1,1,0,1,0,0,1,1,69.9,4226.7,1,0,0,0,0,1,0,0,0,1
609,0,0,0,0,58,1,1,0,0,0,1,0,0,0,80.65,4807.35,0,1,0,1,0,0,1,0,0,0
610,1,0,1,1,64,1,1,0,1,1,0,0,1,1,92.85,5980.75,0,1,0,0,1,0,0,0,1,0
611,0,0,1,0,72,1,1,0,1,1,1,1,1,1,108.4,7719.5,0,1,0,0,0,1,0,0,1,0
612,0,0,1,0,63,1,0,0,0,0,0,0,0,0,19.25,1237.65,0,0,1,0,0,1,0,0,0,1
613,0,0,0,0,65,1,1,0,1,1,1,0,1,1,74.2,4805.65,1,0,0,0,0,1,0,1,0,0
614,0,0,0,0,49,1,1,0,0,0,0,0,0,1,74.6,3720.35,0,1,0,1,0,0,1,0,0,0
615,1,0,1,1,67,1,1,0,0,0,0,0,0,1,24.9,1680.25,0,0,1,0,0,1,0,0,0,1
616,0,0,0,0,59,1,0,0,0,1,0,0,1,1,61.35,3645.5,1,0,0,0,1,0,1,0,0,0
617,1,0,0,0,58,1,1,0,0,0,0,0,0,0,24.35,1423.85,0,0,1,0,0,1,0,1,0,0
618,1,0,1,0,61,1,0,1,1,0,1,0,1,0,93.7,5860.7,0,1,0,0,1,0,1,0,0,0
619,1,0,1,1,71,1,1,1,1,1,1,1,1,0,91.05,6293.75,1,0,0,0,0,1,0,0,0,1
620,0,0,0,0,54,1,1,1,1,0,1,1,1,1,108.0,5760.65,0,1,0,0,0,1,0,1,0,0
621,0,0,0,0,1,1,0,0,0,0,0,0,0,1,19.75,19.75,0,0,1,1,0,0,0,1,0,0
622,0,0,0,0,1,1,0,1,0,0,0,0,0,1,49.8,49.8,1,0,0,1,0,0,0,1,0,0
623,1,1,1,0,72,1,1,1,1,1,0,1,1,1,84.1,6129.65,1,0,0,0,0,1,0,1,0,0
624,0,0,0,0,62,1,0,0,0,0,0,0,0,0,19.85,1253.65,0,0,1,0,0,1,1,0,0,0
625,0,1,0,0,72,1,1,0,0,0,0,0,0,1,25.1,1789.9,0,0,1,0,0,1,0,1,0,0
626,1,0,1,1,30,1,0,0,0,0,0,0,0,0,19.55,608.5,0,0,1,0,1,0,1,0,0,0
627,1,0,1,1,10,1,1,0,0,0,0,0,1,0,85.95,858.6,0,1,0,1,0,0,0,0,1,0
628,0,0,0,0,10,1,0,0,0,0,0,0,1,1,56.75,503.25,1,0,0,1,0,0,1,0,0,0
629,1,0,0,0,62,1,0,1,0,0,1,0,1,1,65.1,3846.75,1,0,0,0,0,1,0,0,0,1
630,0,0,0,0,14,1,0,0,0,0,0,1,1,1,92.9,1337.45,0,1,0,1,0,0,0,0,1,0
631,0,0,1,1,9,1,0,0,1,0,1,1,1,1,101.5,906.85,0,1,0,1,0,0,0,0,1,0
632,1,0,1,1,59,1,1,0,0,0,0,0,0,0,25.45,1534.05,0,0,1,0,0,1,0,0,0,1
633,1,0,1,1,70,1,1,1,0,0,1,1,1,1,80.6,5460.2,1,0,0,0,0,1,1,0,0,0
634,1,0,0,0,11,1,0,0,0,0,1,1,1,0,70.5,829.3,1,0,0,1,0,0,0,0,0,1
635,0,0,0,0,27,1,1,0,0,0,0,0,0,0,49.0,1291.35,1,0,0,1,0,0,0,0,0,1
636,0,0,0,0,66,1,0,0,0,0,0,0,0,0,19.7,1253.8,0,0,1,0,0,1,1,0,0,0
637,1,0,1,1,4,1,0,0,0,0,0,0,0,1,19.95,82.9,0,0,1,1,0,0,0,0,1,0
638,0,0,0,0,3,1,0,1,0,0,1,0,0,1,82.3,214.4,0,1,0,1,0,0,0,0,0,1
639,1,0,1,1,49,1,1,0,0,0,0,0,0,0,25.25,1211.65,0,0,1,0,0,1,0,0,0,1
640,0,0,1,0,62,1,1,0,0,0,0,0,0,1,23.75,1446.8,0,0,1,0,1,0,0,1,0,0
641,0,0,1,1,2,1,0,1,0,0,0,1,1,0,97.1,184.15,0,1,0,1,0,0,0,0,1,0
642,0,0,0,1,71,1,1,1,0,1,0,1,1,0,106.7,7382.25,0,1,0,0,0,1,1,0,0,0
643,1,0,1,0,72,1,1,1,1,1,1,1,1,1,113.65,8182.75,0,1,0,0,0,1,1,0,0,0
644,0,0,1,1,19,1,0,0,0,0,0,0,0,0,19.8,344.5,0,0,1,0,1,0,0,0,0,1
645,1,0,0,0,66,1,1,0,1,0,0,1,0,1,88.9,6000.1,0,1,0,0,1,0,1,0,0,0
646,0,0,0,0,21,1,0,0,0,0,0,0,0,1,20.35,422.7,0,0,1,0,1,0,0,0,0,1
647,1,0,1,0,71,1,1,0,1,1,1,1,1,1,83.3,5894.5,1,0,0,0,0,1,0,1,0,0
648,0,0,0,1,57,1,1,1,1,1,1,1,1,0,89.55,5012.35,1,0,0,0,0,1,0,0,0,1
649,1,0,0,0,8,1,0,1,0,0,1,0,1,0,66.05,574.5,1,0,0,1,0,0,1,0,0,0
650,0,0,0,1,6,1,1,0,0,0,0,0,0,0,26.35,184.05,0,0,1,1,0,0,0,0,0,1
651,1,0,0,0,5,0,0,0,1,0,0,1,1,1,50.95,229.4,1,0,0,1,0,0,0,1,0,0
652,0,0,1,1,11,1,0,0,0,0,0,1,1,0,90.6,1020.2,0,1,0,1,0,0,0,0,1,0
653,1,0,1,1,16,0,0,0,0,0,0,0,1,1,35.5,552.7,1,0,0,1,0,0,0,1,0,0
654,0,0,1,1,64,1,1,0,1,1,1,1,1,1,109.2,6741.15,0,1,0,0,0,1,0,1,0,0
655,0,1,0,0,65,1,1,1,0,1,1,1,1,1,109.05,7108.2,0,1,0,0,0,1,0,0,1,0
656,0,0,0,0,1,1,0,0,0,0,0,0,0,1,19.5,19.5,0,0,1,1,0,0,0,0,0,1
657,1,0,0,1,10,1,1,1,0,1,1,0,1,0,73.55,693.3,1,0,0,0,1,0,0,1,0,0
658,0,0,1,1,64,1,0,1,1,0,0,0,0,0,81.05,5135.35,0,1,0,1,0,0,0,0,1,0
659,0,1,1,0,61,1,1,0,1,1,1,1,0,1,98.3,6066.55,0,1,0,0,1,0,0,0,0,1
660,1,0,1,0,57,1,1,0,0,1,0,1,1,1,100.75,5985.0,0,1,0,0,1,0,0,1,0,0
661,0,0,0,0,13,1,0,0,0,0,1,0,0,1,50.55,610.75,1,0,0,1,0,0,0,0,0,1
662,1,0,1,1,3,1,0,0,0,0,0,0,0,1,69.55,200.2,0,1,0,1,0,0,0,0,1,0
663,1,0,1,0,63,1,1,0,1,1,1,1,1,1,109.25,6841.4,0,1,0,0,0,1,1,0,0,0
664,1,0,1,0,62,1,1,0,0,0,0,0,0,0,23.65,1416.75,0,0,1,0,0,1,1,0,0,0
665,1,0,0,0,41,1,1,0,1,1,0,1,1,1,80.55,3263.9,1,0,0,0,1,0,0,0,1,0
666,0,0,1,1,62,1,0,1,0,1,1,0,1,0,71.4,4487.3,1,0,0,0,1,0,0,1,0,0
667,1,0,0,0,2,1,0,0,0,0,0,0,0,0,19.9,57.4,0,0,1,1,0,0,0,0,1,0
668,0,0,0,0,67,1,0,0,0,0,0,0,0,0,20.5,1430.95,0,0,1,0,0,1,1,0,0,0
669,0,0,0,0,72,1,1,1,1,1,1,0,0,0,69.65,4908.25,1,0,0,0,0,1,1,0,0,0
670,0,0,0,0,2,1,0,0,0,0,0,0,0,1,69.8,146.65,0,1,0,1,0,0,0,0,1,0
671,1,0,1,0,2,1,0,1,1,0,0,1,0,0,90.35,190.5,0,1,0,1,0,0,0,0,1,0
672,0,0,1,0,28,1,0,1,1,0,1,0,0,0,60.9,1785.65,1,0,0,1,0,0,0,0,0,1
673,1,1,0,0,17,1,1,0,0,0,0,1,1,1,94.2,1608.15,0,1,0,1,0,0,0,0,1,0
674,1,0,1,1,8,1,1,0,1,0,0,0,0,0,55.75,446.8,1,0,0,1,0,0,0,0,1,0
675,0,0,0,1,62,1,1,0,0,0,0,0,0,1,24.4,1413.0,0,0,1,0,0,1,0,0,0,1
676,0,0,1,1,62,1,1,1,1,0,0,1,0,1,94.95,5791.85,0,1,0,0,1,0,0,1,0,0
677,0,0,1,1,35,1,1,0,0,0,0,0,0,0,25.45,809.25,0,0,1,0,0,1,1,0,0,0
678,0,0,1,0,63,1,0,0,0,0,0,0,0,0,19.25,1237.65,0,0,1,0,0,1,0,0,0,1
679,0,1,1,0,7,1,1,0,0,0,0,0,0,1,75.4,533.05,0,1,0,1,0,0,0,0,1,0
680,0,0,0,0,48,1,0,0,1,1,1,1,1,0,78.9,3771.5,1,0,0,0,0,1,0,1,0,0
681,1,0,0,0,25,1,1,0,0,0,0,1,0,1,84.6,2088.05,0,1,0,1,0,0,0,0,0,1
682,0,1,1,0,54,1,1,0,1,1,1,1,1,1,110.45,6077.75,0,1,0,0,0,1,0,0,1,0
683,1,0,0,0,3,1,0,0,0,0,0,0,0,1,70.15,194.2,0,1,0,1,0,0,0,0,1,0
684,0,0,0,1,26,0,0,0,1,0,0,1,0,1,39.95,1023.75,1,0,0,0,1,0,1,0,0,0
685,1,0,1,1,8,1,0,0,0,0,0,0,0,1,45.45,411.75,1,0,0,1,0,0,0,0,1,0
686,1,0,0,0,36,1,0,0,0,0,0,0,0,1,19.25,679.8,0,0,1,0,1,0,1,0,0,0
687,0,0,1,0,61,1,0,0,0,0,0,0,0,1,20.55,1252.0,0,0,1,0,1,0,0,1,0,0
688,1,0,1,0,33,0,0,1,0,1,1,1,1,0,59.55,2016.3,1,0,0,0,0,1,1,0,0,0
689,0,1,1,0,40,1,0,0,0,0,0,0,1,0,55.8,2283.3,1,0,0,0,1,0,0,0,1,0
690,0,0,1,1,72,1,1,1,1,1,1,1,1,1,90.8,6397.6,1,0,0,0,0,1,0,1,0,0
691,0,0,0,0,1,1,0,0,0,0,0,0,1,1,55.25,55.25,1,0,0,1,0,0,0,0,1,0
692,0,0,0,0,16,1,0,0,0,0,0,0,0,0,19.75,284.35,0,0,1,0,0,1,0,0,0,1
693,0,0,0,0,67,1,0,1,0,1,0,0,1,0,65.55,4361.55,1,0,0,0,0,1,1,0,0,0
694,0,0,1,0,30,1,0,0,0,0,0,0,0,0,19.05,637.55,0,0,1,0,0,1,0,0,0,1
695,1,1,1,0,20,1,0,0,1,0,0,0,1,1,60.0,1259.35,1,0,0,1,0,0,0,0,1,0
696,1,0,0,0,70,1,1,0,1,0,0,1,1,0,98.9,6838.6,0,1,0,0,1,0,0,0,1,0
697,0,0,1,1,17,1,1,1,0,1,0,1,0,1,70.35,1201.65,1,0,0,0,1,0,1,0,0,0
